Time;pH1_001_PV;O2_flow_001.PV;DO1_001.PV;CO2_flow_001.PV;BioR_temp_001.PV;Air_flow_001.PV;BioR_stirring_001.SP;BioOUT_pump_001.SP;BioIN_pump_001.SP;Base_pump_001.SP
03/10/2024 08:01:07.717;;;;;;183;;;;
03/10/2024 08:01:27.011;;;;;35.1;;;;;
03/10/2024 08:03:18.619;;;89;;;;;;;
03/10/2024 08:15:46.531;;;89;;;;;;;
03/10/2024 08:25:40.070;;;;26.5;;;;;;
03/10/2024 08:27:47.863;;;;;35.2;;;;;
03/10/2024 08:31:33.367;;;;;;184;;;;
03/10/2024 08:43:11.317;;;89;;;;;;;
03/10/2024 08:47:55.658;7.45;;;;;183;;;;
03/10/2024 08:57:55.523;;;;13.4;;;;;;
03/10/2024 08:58:53.618;;;89;;;;;;;
03/10/2024 08:59:18.347;;;;16.7;;;;;;
03/10/2024 08:59:31.343;;;;;34.9;;;;;
03/10/2024 08:59:34.524;;;;;35.0;;;;;
03/10/2024 09:00:22.655;;;89;;;;;;;
03/10/2024 09:02:03.453;;;;;;183;;;;
03/10/2024 09:02:29.555;;;89;;;;;;;
03/10/2024 09:03:46.038;;;;;35.1;;;;;
03/10/2024 09:07:31.061;;;;17.1;;;;;;
03/10/2024 09:09:23.632;;;89;;;;;;;
03/10/2024 09:32:29.618;;;;;;184;;;;
03/10/2024 09:41:23.300;;;;12.8;;;;;;
03/10/2024 09:45:27.634;;;;24.5;;;;;;
03/10/2024 09:47:55.685;7.45;;;;;183;;;;
03/10/2024 09:49:12.141;;;;;34.9;;;;;
03/10/2024 09:49:13.945;;;;;35.0;;;;;
03/10/2024 09:59:33.183;;;89;;;;;;;
03/10/2024 09:59:35.482;;;;16.7;;;;;;
03/10/2024 10:00:40.661;;;89;;;;;;;
03/10/2024 10:00:54.159;;;;;35.1;;;;;
03/10/2024 10:00:54.655;;;;17.2;;;;;;
03/10/2024 10:13:27.969;;;;22.3;;;;;;
03/10/2024 10:18:46.102;;;;;35.2;;;;;
03/10/2024 10:19:21.205;7.45;;;;;;;;;
03/10/2024 10:20:43.525;;;;;;183;;;;
03/10/2024 10:38:23.758;7.46;;;;;;;;;
03/10/2024 10:41:13.373;;;89;;;;;;;
03/10/2024 10:42:42.938;;;;;34.9;;;;;
03/10/2024 10:58:00.505;7.45;;;;;;;;;
03/10/2024 10:58:45.509;;;89;;;;;;;
03/10/2024 10:58:48.594;;;;;;;0;;;
03/10/2024 10:58:49.516;;;;0.0;;0;;;;
03/10/2024 10:58:56.217;;;;;;;450;;;
03/10/2024 10:59:02.672;;;;;;200;;;;
03/10/2024 10:59:47.116;7.45;;;;;;;;;
03/10/2024 10:59:52.986;;;;;35.0;;;;;
03/10/2024 11:00:05.102;7.45;;89;;;;;;;
03/10/2024 11:00:31.712;;;;;;200;;;;
03/10/2024 11:00:33.022;;;;;35.2;;;;;
03/10/2024 11:02:29.614;;;;1.3;;;;;;
03/10/2024 11:03:54.625;;;;0.0;;;;;;
03/10/2024 11:05:51.134;;;;;;;0;;;
03/10/2024 11:05:52.096;;;;;;0;;;;
03/10/2024 11:06:00.610;;;;;;;450;;;
03/10/2024 11:06:01.994;;;;;;;;82;71.1;
03/10/2024 11:06:09.205;;;;;35.2;;;;;
03/10/2024 11:16:27.123;;;;15.8;;;;;;
03/10/2024 11:19:13.536;;;;;34.6;;;;;
03/10/2024 11:19:15.753;7.54;;;;;;;;;
03/10/2024 11:20:41.256;;;91;;;;;;;
03/10/2024 11:50:30.919;;;;;35.0;;;;;
03/10/2024 11:55:28.417;;;;;;188;;;;
03/10/2024 11:58:30.215;;;90;;;;;;;
03/10/2024 11:58:34.224;;;;12.2;;;;;;
03/10/2024 11:59:15.228;7.51;;;;;;;;;
03/10/2024 12:00:10.534;7.51;;;;;;;;;
03/10/2024 12:00:25.835;;;;;;188;;;;
03/10/2024 12:00:32.136;;;90;;;;;;;
03/10/2024 12:00:58.221;;;;;34.9;;;;;
03/10/2024 12:01:25.715;;;;12.3;;;;;;
03/10/2024 12:18:05.152;;;;8.8;;;;;;
03/10/2024 12:36:54.601;;;;;35.1;;;;;
03/10/2024 12:50:20.137;;;;18.8;;;;;;
03/10/2024 12:52:00.061;;;;;34.9;;;;;
03/10/2024 12:55:03.473;;;;;;186;;;;
03/10/2024 12:55:03.978;;;;;;186;;;;
03/10/2024 12:57:04.554;;;89;;;;;;;
03/10/2024 12:57:23.869;;;;;35.0;;;;;
03/10/2024 12:58:10.261;7.47;;;;;;;;;
03/10/2024 12:58:53.046;;;;13.8;;;;;;
03/10/2024 12:59:49.678;;;89;;;;;;;
03/10/2024 13:00:03.667;;;;;;186;;;;
03/10/2024 13:00:11.286;;;;12.3;;;;;;
03/10/2024 13:00:59.449;7.47;;;;;;;;;
03/10/2024 13:01:32.273;;;;10.8;;;;;;
03/10/2024 13:02:55.084;;;;;35.1;;;;;
03/10/2024 13:05:06.976;;;89;;;;;;;
03/10/2024 13:06:43.268;;;89;;;;;;;
03/10/2024 13:22:17.921;;;;;35.1;;;;;
03/10/2024 13:47:45.176;;;;;34.8;;;;;
03/10/2024 13:47:55.855;;;;;;186;;;;
03/10/2024 13:48:39.265;;;;21.8;;;;;;
03/10/2024 13:53:31.679;;;89;;;;;;;
03/10/2024 13:58:46.203;;;;;34.9;;;;;
03/10/2024 13:59:51.920;7.46;;;;;;;;;
03/10/2024 13:59:52.808;;;;14.6;;;;;;
03/10/2024 14:00:08.587;;;;;35.0;;;;;
03/10/2024 14:01:07.508;;;;13.0;;;;;;
03/10/2024 14:01:08.422;;;;14.6;;;;;;
03/10/2024 14:02:12.321;;;;;;;0;;;
03/10/2024 14:02:12.800;;;;0.0;;11;;;;
03/10/2024 14:02:13.278;;;;;;0;;;;
03/10/2024 14:02:24.481;;;;;;;450;;;
03/10/2024 14:02:29.923;;;;;;199;;;;
03/10/2024 14:02:44.708;7.46;;;;;;;;;
03/10/2024 14:03:10.809;;;89;;;;;;;
03/10/2024 14:22:03.061;;;;;35.6;;;;;
03/10/2024 14:23:15.945;;;;;;;;86;75.0;
03/10/2024 14:23:37.545;;;91;;;;;;;
03/10/2024 14:24:30.271;7.58;;;;;;;;;
03/10/2024 14:36:51.764;;;;;34.6;;;;;
03/10/2024 14:56:50.621;;;90;;;;;;;
03/10/2024 14:58:37.649;;;;;;188;;;;
03/10/2024 14:58:39.512;;;;;34.9;;;;;
03/10/2024 14:59:23.622;7.52;;;;;;;;;
03/10/2024 14:59:59.615;;;;11.8;;;;;;
03/10/2024 15:00:08.142;7.52;;;;;;;;;
03/10/2024 15:00:11.730;;;;;35.0;;;;;
03/10/2024 15:00:15.806;;;90;;;;;;;
03/10/2024 15:02:10.554;;;;11.9;;;;;;
03/10/2024 15:03:46.359;;;;;;188;;;;
03/10/2024 15:07:52.546;;;;;;188;;;;
03/10/2024 15:29:24.004;;;;;35.2;;;;;
03/10/2024 15:39:57.227;;;;;34.9;;;;;
03/10/2024 15:42:11.748;;;;16.7;;;;;;
03/10/2024 15:48:52.314;;;;;35.0;;;;;
03/10/2024 15:48:56.261;;;;10.6;;;;;;
03/10/2024 15:55:38.170;;;;;;186;;;;
03/10/2024 15:55:58.860;;;89;;;;;;;
03/10/2024 15:58:22.863;7.48;;;;;;;;;
03/10/2024 15:59:02.862;;;;13.6;;;;;;
03/10/2024 15:59:12.383;;;89;;;;;;;
03/10/2024 16:00:09.557;;;;13.7;;;;;;
03/10/2024 16:00:40.555;7.48;;;;;;;;;
03/10/2024 16:00:41.870;;;89;;;;;;;
03/10/2024 16:05:07.391;;;;;;186;;;;
03/10/2024 16:08:37.984;;;;12.3;;;;;;
03/10/2024 16:10:16.970;;;;;35.1;;;;;
03/10/2024 16:19:41.315;;;89;;;;;;;
03/10/2024 16:26:24.905;;;;;34.9;;;;;
03/10/2024 16:32:23.559;;;;22.5;;;;;;
03/10/2024 16:39:21.174;;;;;;185;;;;
03/10/2024 16:56:51.894;;;89;;;;;;;
03/10/2024 16:57:01.388;;;;;35.2;;;;;
03/10/2024 16:57:48.673;7.46;;;;;;;;;
03/10/2024 16:59:12.477;;;89;;;;;;;
03/10/2024 16:59:28.517;;;;14.7;;;;;;
03/10/2024 16:59:30.380;;;;;;185;;;;
03/10/2024 16:59:49.199;;;;;35.1;;;;;
03/10/2024 17:00:30.186;;;;;35.0;;;;;
03/10/2024 17:01:03.920;;;89;;;;;;;
03/10/2024 17:02:07.811;;;89;;;;;;;
03/10/2024 17:03:46.409;7.46;;;;;;;;;
03/10/2024 17:04:31.826;;;;14.4;;;;;;
03/10/2024 17:08:02.012;;;;12.9;;;;;;
03/10/2024 17:09:48.641;;;;;;186;;;;
03/10/2024 17:31:27.341;;;;;34.8;;;;;
03/10/2024 17:40:20.166;;;;;;185;;;;
03/10/2024 17:47:13.709;;;89;;;;;;;
03/10/2024 17:47:55.481;;;;;;185;;;;
03/10/2024 17:50:59.591;;;;;35.2;;;;;
03/10/2024 17:56:25.400;;;;22.1;;;;;;
03/10/2024 17:56:53.327;;;;15.1;;;;;;
03/10/2024 17:59:04.713;;;89;;;;;;;
03/10/2024 17:59:39.817;7.46;;;;;;;;;
03/10/2024 17:59:53.751;;;;;35.1;;;;;
03/10/2024 18:00:10.353;;;89;;;;;;;
03/10/2024 18:00:41.919;;;;;35.0;;;;;
03/10/2024 18:03:22.545;;;;15.5;;;;;;
03/10/2024 18:10:21.049;;;;23.1;;;;;;
03/10/2024 18:10:21.478;;;;9.9;;;;;;
03/10/2024 18:10:47.156;;;;;;185;;;;
03/10/2024 18:12:47.265;7.45;;;;;;;;;
03/10/2024 18:13:27.843;;;89;;;;;;;
03/10/2024 18:22:45.288;;;;;34.9;;;;;
03/10/2024 18:27:50.401;7.45;;;;;;;;;
03/10/2024 18:41:18.214;;;;;;184;;;;
03/10/2024 18:47:09.638;;;;;35.2;;;;;
03/10/2024 18:47:55.503;7.45;;;;35.0;185;;;;
03/10/2024 18:54:23.449;;;;15.4;;;;;;
03/10/2024 18:54:55.849;;;89;;;;;;;
03/10/2024 18:59:47.365;;;89;;;;;;;
03/10/2024 19:00:31.467;;;89;;;;;;;
03/10/2024 19:02:07.758;;;;19.7;;;;;;
03/10/2024 19:08:35.269;7.45;;;;;;;;;
03/10/2024 19:08:42.807;;;;;34.9;;;;;
03/10/2024 19:11:45.088;;;;;;185;;;;
03/10/2024 19:16:57.390;;;;;34.9;;;;;
03/10/2024 19:42:15.764;;;;;;184;;;;
03/10/2024 19:46:37.163;;;89;;;;;;;
03/10/2024 19:47:55.566;7.45;;;;;184;;;;
03/10/2024 19:49:10.566;;;;;35.2;;;;;
03/10/2024 19:49:50.679;;;;11.4;;;;;;
03/10/2024 19:52:49.303;;;89;;;;;;;
03/10/2024 19:54:59.368;;;;15.6;;;;;;
03/10/2024 19:59:04.186;;;89;;;;;;;
03/10/2024 19:59:29.794;;;;;35.1;;;;;
03/10/2024 20:00:22.417;;;;16.9;;;;;;
03/10/2024 20:00:47.601;;;;;35.0;;;;;
03/10/2024 20:01:16.013;;;89;;;;;;;
03/10/2024 20:05:48.718;;;89;;;;;;;
03/10/2024 20:11:56.819;;;;;34.9;;;;;
03/10/2024 20:12:42.300;;;;;;185;;;;
03/10/2024 20:13:30.001;7.45;;;;;;;;;
03/10/2024 20:20:33.923;;;;22.8;;;;;;
03/10/2024 20:39:22.904;;;;;35.2;;;;;
03/10/2024 20:43:12.885;;;;;;184;;;;
03/10/2024 20:47:55.610;7.45;;;;;;;;;
03/10/2024 20:49:03.408;;;89;;;;;;;
03/10/2024 20:49:13.719;;;;;;184;;;;
03/10/2024 20:54:11.210;;;;12.0;;;;;;
03/10/2024 20:54:13.025;;;;15.7;;;;;;
03/10/2024 20:58:17.819;;;;;35.0;;;;;
03/10/2024 20:58:50.221;;;89;;;;;;;
03/10/2024 21:00:15.244;;;89;;;;;;;
03/10/2024 21:02:02.838;;;;;34.9;;;;;
03/10/2024 21:04:02.060;;;;14.1;;;;;;
03/10/2024 21:06:57.550;;;89;;;;;;;
03/10/2024 21:13:39.382;;;;;;185;;;;
03/10/2024 21:16:07.060;7.45;;;;;;;;;
03/10/2024 21:40:21.415;;;;19.9;;;;;;
03/10/2024 21:40:58.328;;;;;35.1;;;;;
03/10/2024 21:44:10.035;;;;;;184;;;;
03/10/2024 21:47:55.621;7.45;;;;;184;;;;
03/10/2024 21:48:50.834;;;;12.9;;;;;;
03/10/2024 21:49:26.360;;;89;;;;;;;
03/10/2024 21:56:27.074;;;;;35.0;;;;;
03/10/2024 21:57:23.358;;;89;;;;;;;
03/10/2024 21:59:33.857;;;;15.8;;;;;;
03/10/2024 22:00:02.681;;;;15.6;;;;;;
03/10/2024 22:01:31.357;;;89;;;;;;;
03/10/2024 22:03:11.182;;;;;34.9;;;;;
03/10/2024 22:13:10.593;;;;;34.8;;;;;
03/10/2024 22:14:38.403;;;;;;184;;;;
03/10/2024 22:14:38.798;;;;;;184;;;;
03/10/2024 22:30:46.736;;;;10.8;;;;;;
03/10/2024 22:33:39.629;;;;21.2;;;;;;
03/10/2024 22:33:48.533;;;;;35.2;;;;;
03/10/2024 22:36:17.121;;;89;;;;;;;
03/10/2024 22:45:06.259;;;;;;184;;;;
03/10/2024 22:47:23.546;;;89;;;;;;;
03/10/2024 22:47:55.670;7.45;;;;;184;;;;
03/10/2024 22:57:26.500;;;;15.9;;;;;;
03/10/2024 22:58:52.886;;;89;;;;;;;
03/10/2024 22:59:56.377;;;;;35.0;;;;;
03/10/2024 23:00:17.004;;;;;34.9;;;;;
03/10/2024 23:02:32.513;;;89;;;;;;;
03/10/2024 23:02:52.803;;;;14.9;;;;;;
03/10/2024 23:07:16.010;;;;24.7;;;;;;
03/10/2024 23:14:30.306;;;89;;;;;;;
03/10/2024 23:15:32.408;;;;;;184;;;;
03/10/2024 23:15:36.829;;;;;34.8;;;;;
03/10/2024 23:34:05.178;;;;;35.2;;;;;
03/10/2024 23:36:38.672;;;;12.2;;;;;;
03/10/2024 23:46:02.515;;;;;;184;;;;
03/10/2024 23:47:55.739;7.45;;;;;184;;;;
03/10/2024 23:52:07.514;;;89;;;;;;;
03/10/2024 23:55:55.614;;;89;;;;;;;
03/10/2024 23:57:17.921;;;;;35.0;;;;;
03/10/2024 23:59:54.118;;;;16.0;;;;;;
04/10/2024 00:00:22.946;;;;15.4;;;;;;
04/10/2024 00:04:44.823;;;89;;;;;;;
04/10/2024 00:05:32.522;;;;;34.9;;;;;
04/10/2024 00:14:43.275;;;;;34.9;;;;;
04/10/2024 00:16:30.864;;;;;;184;;;;
04/10/2024 00:17:12.692;;;;12.5;;;;;;
04/10/2024 00:21:26.964;;;;25.0;;;;;;
04/10/2024 00:36:25.120;;;89;;;;;;;
04/10/2024 00:44:32.027;;;;;35.1;;;;;
04/10/2024 00:46:56.942;;;;;;184;;;;
04/10/2024 00:47:55.766;7.45;;;;;184;;;;
04/10/2024 00:53:15.832;;;;;35.0;;;;;
04/10/2024 00:56:52.284;;;;16.1;;;;;;
04/10/2024 00:59:51.744;;;89;;;;;;;
04/10/2024 01:01:03.248;;;;16.2;;;;;;
04/10/2024 01:02:17.478;;;;;34.9;;;;;
04/10/2024 01:02:48.584;;;89;;;;;;;
04/10/2024 01:14:35.000;;;;23.8;;;;;;
04/10/2024 01:16:34.222;;;;;34.8;;;;;
04/10/2024 01:17:25.119;;;;;;184;;;;
04/10/2024 01:18:02.586;;;89;;;;;;;
04/10/2024 01:30:48.846;;;89;;;;;;;
04/10/2024 01:35:40.364;;;;;35.2;;;;;
04/10/2024 01:46:50.483;;;;12.3;;;;;;
04/10/2024 01:47:55.784;7.45;;;;;184;;;;
04/10/2024 01:47:56.169;;;;;;184;;;;
04/10/2024 01:57:06.083;;;89;;;;;;;
04/10/2024 01:58:03.278;;;;16.2;;;;;;
04/10/2024 01:59:58.886;;;;;35.0;;;;;
04/10/2024 02:03:02.999;;;;14.3;;;;;;
04/10/2024 02:04:00.600;;;89;;;;;;;
04/10/2024 02:14:44.014;;;;;34.9;;;;;
04/10/2024 02:16:02.318;;;89;;;;;;;
04/10/2024 02:17:35.932;;;;;34.9;;;;;
04/10/2024 02:17:52.127;;;89;;;;;;;
04/10/2024 02:18:22.255;;;;;;184;;;;
04/10/2024 02:47:55.842;7.45;;;;;;;;;
04/10/2024 02:48:52.484;;;;;;183;;;;
04/10/2024 02:48:53.304;;;;;;184;;;;
04/10/2024 02:49:49.116;;;;13.9;;;;;;
04/10/2024 02:51:10.602;;;;25.3;;;;;;
04/10/2024 02:54:46.114;;;;;35.2;;;;;
04/10/2024 02:55:27.536;;;;16.2;;;;;;
04/10/2024 02:57:20.923;;;;;35.0;;;;;
04/10/2024 02:59:19.734;;;89;;;;;;;
04/10/2024 03:00:04.343;;;89;;;;;;;
04/10/2024 03:00:13.246;;;;;35.1;;;;;
04/10/2024 03:00:53.324;;;;16.5;;;;;;
04/10/2024 03:07:04.168;;;89;;;;;;;
04/10/2024 03:16:28.451;;;;11.8;;;;;;
04/10/2024 03:19:11.789;;;;;34.9;;;;;
04/10/2024 03:19:20.788;;;;;;183;;;;
04/10/2024 03:26:08.474;;;;23.4;;;;;;
04/10/2024 03:38:51.704;;;89;;;;;;;
04/10/2024 03:42:57.830;;;;;35.2;;;;;
04/10/2024 03:47:55.888;7.45;;;;;;;;;
04/10/2024 03:49:49.141;;;;;;183;;;;
04/10/2024 03:49:49.621;;;;;;184;;;;
04/10/2024 03:49:50.038;;;;;;184;;;;
04/10/2024 03:59:39.961;;;;;35.0;;;;;
04/10/2024 03:59:54.360;;;;16.4;;;;;;
04/10/2024 03:59:56.156;;;89;;;;;;;
04/10/2024 04:00:53.348;;;;15.6;;;;;;
04/10/2024 04:01:00.550;;;;;35.1;;;;;
04/10/2024 04:02:59.354;;;89;;;;;;;
04/10/2024 04:10:58.108;;;;13.2;;;;;;
04/10/2024 04:17:40.900;;;89;;;;;;;
04/10/2024 04:20:15.220;;;;;;184;;;;
04/10/2024 04:23:02.129;;;;;34.8;;;;;
04/10/2024 04:47:27.791;;;;24.7;;;;;;
04/10/2024 04:47:55.440;7.45;;;;;;;;;
04/10/2024 04:50:12.096;;;;16.4;;;;;;
04/10/2024 04:50:45.480;;;;;;183;;;;
04/10/2024 04:50:46.367;;;;;;184;;;;
04/10/2024 04:51:48.381;;;;;35.2;;;;;
04/10/2024 04:51:50.172;;;;;35.0;;;;;
04/10/2024 04:58:42.383;;;89;;;;;;;
04/10/2024 05:00:01.592;;;;21.0;;;;;;
04/10/2024 05:02:51.215;;;89;;;;;;;
04/10/2024 05:04:18.101;;;;;34.9;;;;;
04/10/2024 05:08:18.400;;;89;;;;;;;
04/10/2024 05:18:11.509;;;;24.0;;;;;;
04/10/2024 05:21:11.930;;;;;;184;;;;
04/10/2024 05:21:14.160;;;;;;183;;;;
04/10/2024 05:21:14.634;;;;;;184;;;;
04/10/2024 05:25:09.126;;;;13.8;;;;;;
04/10/2024 05:25:27.473;;;;;34.8;;;;;
04/10/2024 05:46:24.371;;;;;35.2;;;;;
04/10/2024 05:47:55.517;7.45;;;;;;;;;
04/10/2024 05:48:23.184;;;;;35.0;;;;;
04/10/2024 05:51:44.309;;;;;;184;;;;
04/10/2024 05:56:00.411;;;89;;;;;;;
04/10/2024 05:58:48.722;;;;16.4;;;;;;
04/10/2024 05:59:24.310;;;89;;;;;;;
04/10/2024 06:00:53.332;;;;17.2;;;;;;
04/10/2024 06:01:41.918;;;89;;;;;;;
04/10/2024 06:09:23.567;;;;;34.9;;;;;
04/10/2024 06:12:42.475;;;;;34.9;;;;;
04/10/2024 06:22:09.162;;;;;;184;;;;
04/10/2024 06:22:11.352;;;;;;183;;;;
04/10/2024 06:31:01.414;;;;12.7;;;;;;
04/10/2024 06:39:58.315;;;89;;;;;;;
04/10/2024 06:47:55.550;7.45;;;;;;;;;
04/10/2024 06:47:58.844;;;;;35.1;;;;;
04/10/2024 06:52:04.139;;;;21.2;;;;;;
04/10/2024 06:52:40.146;;;;;;184;;;;
04/10/2024 06:52:55.432;;;89;;;;;;;
04/10/2024 06:53:22.367;;;;;35.1;;;;;
04/10/2024 06:54:54.264;;;;16.4;;;;;;
04/10/2024 06:59:52.355;;;89;;;;;;;
04/10/2024 07:00:55.775;;;89;;;;;;;
04/10/2024 07:01:37.983;;;;;35.0;;;;;
04/10/2024 07:01:44.850;;;;19.9;;;;;;
04/10/2024 07:05:41.002;;;;;35.2;;;;;
04/10/2024 07:08:01.955;;;89;;;;;;;
04/10/2024 07:23:06.836;;;;;;183;;;;
04/10/2024 07:30:31.010;;;;;34.9;;;;;
04/10/2024 07:41:03.328;;;89;;;;;;;
04/10/2024 07:46:33.979;;;;11.4;;;;;;
04/10/2024 07:47:55.593;7.45;;;;;;;;;
04/10/2024 07:53:32.560;;;;;;184;;;;
04/10/2024 07:53:34.781;;;;;;184;;;;
04/10/2024 07:55:03.877;;;;16.5;;;;;;
04/10/2024 07:59:27.992;;;;;35.0;;;;;
04/10/2024 07:59:59.578;;;89;;;;;;;
04/10/2024 08:00:15.707;;;;;35.2;;;;;
04/10/2024 08:01:37.593;;;89;;;;;;;
04/10/2024 08:02:00.517;;;;19.9;;;;;;
04/10/2024 08:08:09.593;;;;;35.2;;;;;
04/10/2024 08:20:41.522;;;89;;;;;;;
04/10/2024 08:23:46.937;;;89;;;;;;;
04/10/2024 08:23:59.468;;;;;;184;;;;
04/10/2024 08:25:46.655;;;;12.2;;;;;;
04/10/2024 08:40:16.483;;;;;34.9;;;;;
04/10/2024 08:47:55.625;7.45;;;;;;;;;
04/10/2024 08:52:25.510;;;;22.1;;;;;;
04/10/2024 08:54:26.998;;;;;;183;;;;
04/10/2024 08:54:59.834;;;;;;184;;;;
04/10/2024 08:58:02.524;;;89;;;;;;;
04/10/2024 08:58:25.022;;;;16.4;;;;;;
04/10/2024 08:59:32.940;;;;;35.0;;;;;
04/10/2024 09:00:43.142;;;89;;;;;;;
04/10/2024 09:01:24.617;;;89;;;;;;;
04/10/2024 09:02:06.839;;;;;35.1;;;;;
04/10/2024 09:02:15.855;;;;17.3;;;;;;
04/10/2024 09:06:34.133;;;;;35.2;;;;;
04/10/2024 09:19:29.564;7.45;;;;;;;;;
04/10/2024 09:24:52.165;;;;;;183;;;;
04/10/2024 09:31:38.091;;;;24.1;;;;;;
04/10/2024 09:44:42.856;7.45;;;;;;;;;
04/10/2024 09:45:08.944;;;89;;;;;;;
04/10/2024 09:47:55.689;7.45;;89;;;;;;;
04/10/2024 09:51:09.416;;;;12.7;;;;;;
04/10/2024 09:52:50.665;;;;16.5;;;;;;
04/10/2024 09:55:15.138;;;;;;184;;;;
04/10/2024 09:55:18.252;;;;;;183;;;;
04/10/2024 09:59:04.641;;;;;34.9;;;;;
04/10/2024 09:59:59.466;;;;;34.9;;;;;
04/10/2024 10:00:01.852;;;89;;;;;;;
04/10/2024 10:00:13.882;;;;;35.0;;;;;
04/10/2024 10:00:28.274;;;;;34.9;;;;;
04/10/2024 10:05:14.481;;;;14.9;;;;;;
04/10/2024 10:10:43.470;;;89;;;;;;;
04/10/2024 10:16:46.685;;;89;;;;;;;
04/10/2024 10:19:10.126;;;;13.6;;;;;;
04/10/2024 10:24:26.989;;;;;35.2;;;;;
04/10/2024 10:25:42.119;;;;;;183;;;;
04/10/2024 10:30:22.440;;;;26.0;;;;;;
04/10/2024 10:47:55.689;7.45;;;;;;;;;
04/10/2024 10:52:38.963;;;;;35.0;;;;;
04/10/2024 10:56:05.498;;;;;;184;;;;
04/10/2024 10:56:09.505;;;;;;184;;;;
04/10/2024 10:57:18.878;;;89;;;;;;;
04/10/2024 10:59:24.894;;;;16.4;;;;;;
04/10/2024 11:00:44.091;;;;17.1;;;;;;
04/10/2024 11:06:14.819;;;89;;;;;;;
04/10/2024 11:12:31.433;;;;;34.9;;;;;
04/10/2024 11:20:09.535;;;;;34.8;;;;;
04/10/2024 11:26:33.876;;;;;;184;;;;
04/10/2024 11:32:00.155;;;;24.8;;;;;;
04/10/2024 11:44:33.891;;;;13.8;;;;;;
04/10/2024 11:47:55.730;7.45;;;;;;;;;
04/10/2024 11:49:56.982;;;;;35.2;;;;;
04/10/2024 11:56:57.242;;;;;;184;;;;
04/10/2024 11:56:57.728;;;;;;183;;;;
04/10/2024 11:57:00.010;;;;;;184;;;;
04/10/2024 11:57:54.023;;;89;;;;;;;
04/10/2024 11:58:25.025;;;;16.5;;;;;;
04/10/2024 11:58:48.346;;;;;35.0;;;;;
04/10/2024 11:59:04.611;;;89;;;;;;;
04/10/2024 12:00:00.425;;;;21.4;;;;;;
04/10/2024 12:03:26.135;;;89;;;;;;;
04/10/2024 12:07:27.650;;;;;35.1;;;;;
04/10/2024 12:12:34.177;;;;22.4;;;;;;
04/10/2024 12:24:56.664;;;89;;;;;;;
04/10/2024 12:26:58.193;;;;;;183;;;;
04/10/2024 12:27:25.590;;;;;;183;;;;
04/10/2024 12:32:16.310;;;;11.4;;;;;;
04/10/2024 12:35:02.386;;;;;34.8;;;;;
04/10/2024 12:46:19.617;;;89;;;;;;;
04/10/2024 12:47:55.748;7.45;;;;;;;;;
04/10/2024 12:53:06.861;;;89;;;;;;;
04/10/2024 12:54:42.672;;;;16.6;;;;;;
04/10/2024 12:57:50.365;;;;;;184;;;;
04/10/2024 12:57:50.773;;;;;;183;;;;
04/10/2024 12:59:24.782;;;;;35.0;;;;;
04/10/2024 13:00:35.546;;;;;35.1;;;;;
04/10/2024 13:01:37.986;;;;16.2;;;;;;
04/10/2024 13:01:47.358;;;89;;;;;;;
04/10/2024 13:21:08.310;;;;;34.9;;;;;
04/10/2024 13:27:06.128;;;89;;;;;;;
04/10/2024 13:28:17.635;;;;;;184;;;;
04/10/2024 13:28:19.437;;;;;;183;;;;
04/10/2024 13:28:19.920;;;;;;184;;;;
04/10/2024 13:39:47.963;;;89;;;;;;;
04/10/2024 13:40:50.957;;;;13.4;;;;;;
04/10/2024 13:41:29.632;;;;;35.2;;;;;
04/10/2024 13:47:55.765;7.45;;;;;;;;;
04/10/2024 13:50:18.845;7.45;;;;;;;;;
04/10/2024 13:57:39.399;;;;20.1;;;;;;
04/10/2024 13:57:40.705;;;;16.6;;;;;;
04/10/2024 13:58:12.698;;;89;;;;;;;
04/10/2024 13:58:38.373;;;;;35.0;;;;;
04/10/2024 13:58:47.808;;;;;;183;;;;
04/10/2024 14:00:44.389;;;;;;183;;;;
04/10/2024 14:00:45.707;;;;16.8;;;;;;
04/10/2024 14:03:19.186;7.45;;;;;;;;;
04/10/2024 14:04:50.898;;;;;35.2;;;;;
04/10/2024 14:06:02.506;;;89;;;;;;;
04/10/2024 14:06:14.593;;;;;35.2;;;;;
04/10/2024 14:10:13.202;;;;14.0;;;;;;
04/10/2024 14:12:16.038;;;89;;;;;;;
04/10/2024 14:24:12.429;7.45;;;;;;;;;
04/10/2024 14:29:13.456;;;;;;184;;;;
04/10/2024 14:31:22.550;;;;;34.8;;;;;
04/10/2024 14:44:56.686;;;89;;;;;;;
04/10/2024 14:47:55.832;7.45;;;;;;;;;
04/10/2024 14:58:29.339;;;89;;;;;;;
04/10/2024 14:59:16.635;;;;25.8;;;;;;
04/10/2024 14:59:17.998;;;;16.6;;;;;;
04/10/2024 14:59:23.311;;;;;35.1;;;;;
04/10/2024 14:59:43.615;;;;;;183;;;;
04/10/2024 14:59:44.040;;;;;;183;;;;
04/10/2024 15:00:38.041;;;;14.8;;;;;;
04/10/2024 15:02:56.645;;;;;35.2;;;;;
04/10/2024 15:03:10.146;;;89;;;;;;;
04/10/2024 15:10:28.863;;;;24.5;;;;;;
04/10/2024 15:10:38.767;;;89;;;;;;;
04/10/2024 15:30:09.716;;;;;;184;;;;
04/10/2024 15:30:10.171;;;;;;183;;;;
